version;reserved0;flags;invalidLlh;iTOW;lon;lat;height;hMSL;lonHp;latHp;heightHp;hMSLHp;hAcc;vAcc
0;0;('X001', {'invalidLlh': 'U001'});0;220653000;14.190921445;40.828874367;85379.6;44104.0;45;-33;-4;0;45.3;67.3
0;0;('X001', {'invalidLlh': 'U001'});0;220654000;14.190921435;40.82887434;85375.6;44100.0;35;40;-4;0;45.1;66.9
0;0;('X001', {'invalidLlh': 'U001'});0;220655000;14.190921444;40.828874335;85371.6;44096.0;44;35;-4;0;45.3;67.0
0;0;('X001', {'invalidLlh': 'U001'});0;220656000;14.190921477;40.828874372;85368.5;44092.9;-23;-28;5;-1;46.2;70.3
0;0;('X001', {'invalidLlh': 'U001'});0;220657000;14.190921495;40.828874405;85369.3;44093.7;-5;5;3;-3;46.6;71.0
0;0;('X001', {'invalidLlh': 'U001'});0;220658000;14.19092128;40.828874436;85315.4;44039.8;-20;36;4;-2;39.9;59.6
0;0;('X001', {'invalidLlh': 'U001'});0;220659000;14.190921243;40.828874418;85302.9;44027.2;43;18;-1;2;39.1;57.9
0;0;('X001', {'invalidLlh': 'U001'});0;220660000;14.190921254;40.828874389;85303.5;44027.9;-46;-11;-5;-1;39.2;57.8
0;0;('X001', {'invalidLlh': 'U001'});0;220661000;14.190921267;40.82887436;85296.8;44021.2;-33;-40;-2;2;39.4;58.0
0;0;('X001', {'invalidLlh': 'U001'});0;220662000;14.190921284;40.828874352;85298.0;44022.4;-16;-48;0;4;40.3;60.5
0;0;('X001', {'invalidLlh': 'U001'});0;220663000;14.190921294;40.828874338;85297.0;44021.4;-6;38;0;4;39.1;53.9
0;0;('X001', {'invalidLlh': 'U001'});0;220664000;14.190921335;40.828874333;85298.1;44022.5;35;33;1;5;39.4;55.0
0;0;('X001', {'invalidLlh': 'U001'});0;220665000;14.190921319;40.828874346;85303.6;44028.0;19;46;-4;0;38.7;54.2
0;0;('X001', {'invalidLlh': 'U001'});0;220666000;14.190921357;40.828874339;85310.5;44034.8;-43;39;5;-2;38.8;54.4
0;0;('X001', {'invalidLlh': 'U001'});0;220667000;14.190921389;40.828874326;85315.5;44039.9;-11;26;-5;-1;38.8;54.5
0;0;('X001', {'invalidLlh': 'U001'});0;220667869;14.190921355;40.828874276;85316.4;44040.8;-45;-24;4;-2;14247.900000000001;10074.800000000001
0;0;('X001', {'invalidLlh': 'U001'});0;220668117;14.190921355;40.828874276;85316.4;44040.8;-45;-24;4;-2;15881.0;11229.5
0;0;('X001', {'invalidLlh': 'U001'});0;220668500;14.190954563;40.828841437;85164.7;43889.2;-37;37;-3;2;45651.700000000004;59737.5
0;0;('X001', {'invalidLlh': 'U001'});0;220669000;14.190910521;40.828885125;89281.8;48006.2;21;25;-2;2;16065.1;19639.8
0;0;('X001', {'invalidLlh': 'U001'});0;220670000;14.190913609;40.828879413;83752.0;42476.4;9;13;0;4;9399.2;12971.5
0;0;('X001', {'invalidLlh': 'U001'});0;220671000;14.190918494;40.828882906;80872.1;39596.4;-6;6;1;4;6666.5;9381.800000000001
0;0;('X001', {'invalidLlh': 'U001'});0;220672000;14.190920663;40.828885048;79627.8;38352.1;-37;48;-2;1;5346.6;7592.400000000001
0;0;('X001', {'invalidLlh': 'U001'});0;220673000;14.190923066;40.828883399;80128.9;38853.3;-34;-1;-1;3;4590.400000000001;6495.3
0;0;('X001', {'invalidLlh': 'U001'});0;220674000;14.190925628;40.828882867;79622.3;38346.7;28;-33;3;-3;4061.2;5746.200000000001
0;0;('X001', {'invalidLlh': 'U001'});0;220675000;14.190927577;40.828882503;79055.2;37779.6;-23;3;2;-4;3666.1;5192.0
0;0;('X001', {'invalidLlh': 'U001'});0;220676000;14.190928799;40.828882202;78594.9;37319.3;-1;2;-1;3;3366.5;4772.400000000001
0;0;('X001', {'invalidLlh': 'U001'});0;220677000;14.190929221;40.828881509;78444.9;37169.3;21;9;-1;3;3135.4;4439.8
0;0;('X001', {'invalidLlh': 'U001'});0;220678000;14.190929436;40.828880911;78316.2;37040.6;36;11;2;-4;2946.8;4168.5
0;0;('X001', {'invalidLlh': 'U001'});0;220679000;14.190929599;40.828880355;78219.8;36944.2;-1;-45;-2;2;2783.5;3935.8
0;0;('X001', {'invalidLlh': 'U001'});0;220680000;14.19092968;40.828879809;78119.8;36844.2;-20;9;-2;2;2644.0;3737.9
0;0;('X001', {'invalidLlh': 'U001'});0;220681000;14.190929669;40.828879317;78023.9;36748.3;-31;17;-1;3;2520.9;3563.9
0;0;('X001', {'invalidLlh': 'U001'});0;220682000;14.190929592;40.828878879;77939.4;36663.8;-8;-21;4;-2;2413.6;3411.7
0;0;('X001', {'invalidLlh': 'U001'});0;220683000;14.19092951;40.828878451;77834.2;36558.6;10;-49;2;-4;2318.5;3277.0
0;0;('X001', {'invalidLlh': 'U001'});0;220684000;14.190929398;40.828878123;77749.1;36473.5;-2;23;1;5;2233.0;3155.8
0;0;('X001', {'invalidLlh': 'U001'});0;220685000;14.190929226;40.828877788;77652.8;36377.1;26;-12;-2;1;2156.8;3048.2
0;0;('X001', {'invalidLlh': 'U001'});0;220686000;14.190913782;40.828883266;77787.9;36512.3;-18;-34;-1;3;1857.6;2261.9
0;0;('X001', {'invalidLlh': 'U001'});0;220687000;14.190921079;40.828877721;80231.4;38955.8;-21;21;4;-2;839.7;992.2
0;0;('X001', {'invalidLlh': 'U001'});0;220688000;14.190921277;40.828876541;81337.0;40061.3;-23;41;0;3;555.3;669.8
0;0;('X001', {'invalidLlh': 'U001'});0;220689000;14.190921259;40.828875854;81977.3;40701.7;-41;-46;3;-3;422.1;514.8
0;0;('X001', {'invalidLlh': 'U001'});0;220690000;14.190921119;40.828875131;82473.0;41197.4;19;31;0;4;313.4;399.2
0;0;('X001', {'invalidLlh': 'U001'});0;220691000;14.190920953;40.828874583;82789.0;41513.3;-47;-17;0;3;254.7;331.6
0;0;('X001', {'invalidLlh': 'U001'});0;220692000;14.190921275;40.828874149;85235.3;43959.7;-25;49;3;-3;82.1;114.0
0;0;('X001', {'invalidLlh': 'U001'});0;220693000;14.190921348;40.828874165;85284.5;44008.9;48;-35;-5;-1;63.7;89.6
0;0;('X001', {'invalidLlh': 'U001'});0;220694000;14.190921339;40.82887417;85298.9;44023.3;39;-30;-1;3;60.8;86.2
0;0;('X001', {'invalidLlh': 'U001'});0;220695000;14.190921326;40.828874176;85307.0;44031.3;26;-24;0;3;59.6;85.1
0;0;('X001', {'invalidLlh': 'U001'});0;220696000;14.19092129;40.8288742;85316.0;44040.4;-10;0;0;4;59.0;84.3
0;0;('X001', {'invalidLlh': 'U001'});0;220697000;14.190921285;40.828874183;85321.0;44045.4;-15;-17;0;4;58.7;83.9
0;0;('X001', {'invalidLlh': 'U001'});0;220698000;14.190921285;40.828874159;85332.6;44057.0;-15;-41;-4;0;58.5;83.5
0;0;('X001', {'invalidLlh': 'U001'});0;220699000;14.19092126;40.828874154;85333.9;44058.2;-40;-46;-1;2;58.1;82.9
0;0;('X001', {'invalidLlh': 'U001'});0;220700000;14.190921233;40.828874174;85334.8;44059.2;33;-26;-2;2;57.8;82.4
0;0;('X001', {'invalidLlh': 'U001'});0;220701000;14.19092122;40.828874183;85341.2;44065.6;20;-17;2;-4;57.5;82.2
0;0;('X001', {'invalidLlh': 'U001'});0;220702000;14.190921207;40.828874179;85347.2;44071.6;7;-21;2;-4;57.4;82.3
0;0;('X001', {'invalidLlh': 'U001'});0;220703000;14.190921181;40.828874179;85351.5;44075.9;-19;-21;-5;-1;57.3;82.0
0;0;('X001', {'invalidLlh': 'U001'});0;220704000;14.190921189;40.828874118;85360.4;44084.8;-11;18;4;-2;56.9;82.2
0;0;('X001', {'invalidLlh': 'U001'});0;220705000;14.190921201;40.828874109;85364.3;44088.7;1;9;3;-3;56.7;82.3
0;0;('X001', {'invalidLlh': 'U001'});0;220706000;14.190921197;40.828874138;85369.9;44094.3;-3;38;-1;3;56.6;82.1
0;0;('X001', {'invalidLlh': 'U001'});0;220707000;14.190921183;40.828874172;85379.8;44104.2;-17;-28;-2;2;56.5;82.0
0;0;('X001', {'invalidLlh': 'U001'});0;220708000;14.190921194;40.828874197;85385.7;44110.0;-6;-3;-3;0;56.4;81.9
0;0;('X001', {'invalidLlh': 'U001'});0;220709000;14.190921202;40.828874186;85391.0;44115.3;2;-14;0;3;56.2;81.8
0;0;('X001', {'invalidLlh': 'U001'});0;220710000;14.190921208;40.828874162;85392.5;44116.9;8;-38;-5;-1;55.6;80.4
0;0;('X001', {'invalidLlh': 'U001'});0;220711000;14.190921208;40.828874167;85389.8;44114.2;8;-33;-2;2;55.4;80.0
0;0;('X001', {'invalidLlh': 'U001'});0;220712000;14.190921228;40.828874212;85391.7;44116.1;28;12;-3;1;55.6;79.8
0;0;('X001', {'invalidLlh': 'U001'});0;220713000;14.19092124;40.828874251;85390.7;44115.1;40;-49;-3;1;55.6;79.8
0;0;('X001', {'invalidLlh': 'U001'});0;220714000;14.19092125;40.828874262;85395.5;44119.9;50;-38;5;-1;55.6;79.6
0;0;('X001', {'invalidLlh': 'U001'});0;220715000;14.190921251;40.828874234;85397.7;44122.0;-49;34;-3;0;55.6;79.7
0;0;('X001', {'invalidLlh': 'U001'});0;220716000;14.190921108;40.828874289;85387.9;44112.3;8;-11;-1;3;55.3;79.3
0;0;('X001', {'invalidLlh': 'U001'});0;220717000;14.190921068;40.828874297;85349.7;44074.1;-32;-3;-3;1;45.9;65.5
0;0;('X001', {'invalidLlh': 'U001'});0;220718000;14.190921071;40.828874331;85346.2;44070.6;-29;31;2;-4;44.6;63.4
0;0;('X001', {'invalidLlh': 'U001'});0;220719000;14.190921081;40.828874347;85347.3;44071.6;-19;47;3;-4;44.5;63.3
0;0;('X001', {'invalidLlh': 'U001'});0;220720000;14.190921104;40.828874344;85343.0;44067.4;4;44;0;4;44.5;63.2
0;0;('X001', {'invalidLlh': 'U001'});0;220721000;14.190921117;40.828874314;85340.4;44064.7;17;14;4;-3;44.4;63.2
0;0;('X001', {'invalidLlh': 'U001'});0;220722000;14.190921123;40.828874293;85337.9;44062.3;23;-7;-1;3;44.4;63.2
0;0;('X001', {'invalidLlh': 'U001'});0;220723000;14.190921113;40.828874273;85338.0;44062.4;13;-27;0;4;44.4;63.1
0;0;('X001', {'invalidLlh': 'U001'});0;220724000;14.190921123;40.828874256;85340.1;44064.5;23;-44;1;-5;44.0;62.5
0;0;('X001', {'invalidLlh': 'U001'});0;220725000;14.190921149;40.828874261;85339.8;44064.2;49;-39;-2;2;44.0;62.3
0;0;('X001', {'invalidLlh': 'U001'});0;220726000;14.190921155;40.82887425;85339.0;44063.4;-45;50;0;4;44.2;62.4
0;0;('X001', {'invalidLlh': 'U001'});0;220727000;14.190921164;40.828874238;85338.7;44063.1;-36;38;-3;1;44.3;62.4
0;0;('X001', {'invalidLlh': 'U001'});0;220728000;14.190921159;40.82887422;85335.1;44059.5;-41;20;1;5;44.4;62.5
0;0;('X001', {'invalidLlh': 'U001'});0;220729000;14.19092118;40.828874208;85336.1;44060.5;-20;8;1;5;44.5;65.4
0;0;('X001', {'invalidLlh': 'U001'});0;220730000;14.190921229;40.828874192;85327.0;44051.4;29;-8;0;4;44.8;66.1
0;0;('X001', {'invalidLlh': 'U001'});0;220731000;14.190921252;40.828874213;85331.3;44055.7;-48;13;3;-3;44.8;66.3
0;0;('X001', {'invalidLlh': 'U001'});0;220732000;14.190921242;40.828874218;85335.8;44060.1;42;18;-2;1;44.9;66.4
0;0;('X001', {'invalidLlh': 'U001'});0;220733000;14.190921247;40.828874194;85332.3;44056.7;47;-6;3;-3;44.9;63.5
0;0;('X001', {'invalidLlh': 'U001'});0;220734000;14.190921281;40.828874185;85337.9;44062.3;-19;-15;-1;3;43.6;61.8
0;0;('X001', {'invalidLlh': 'U001'});0;220735000;14.1909213;40.828874198;85340.5;44064.9;0;-2;-5;-1;43.4;61.7
0;0;('X001', {'invalidLlh': 'U001'});0;220736000;14.190921284;40.828874232;85345.9;44070.2;-16;32;-1;2;43.4;61.6
0;0;('X001', {'invalidLlh': 'U001'});0;220737000;14.190921291;40.828874249;85350.0;44074.4;-9;49;0;4;43.5;61.7
0;0;('X001', {'invalidLlh': 'U001'});0;220738000;14.190921305;40.82887425;85351.1;44075.5;5;-50;1;5;43.5;61.7
0;0;('X001', {'invalidLlh': 'U001'});0;220739000;14.190921285;40.828874268;85355.7;44080.0;-15;-32;-3;0;43.7;64.5
0;0;('X001', {'invalidLlh': 'U001'});0;220740000;14.190921275;40.828874276;85356.1;44080.5;-25;-24;1;5;43.2;63.9
0;0;('X001', {'invalidLlh': 'U001'});0;220741000;14.190921304;40.828874267;85360.9;44085.3;4;-33;-1;3;43.2;63.9
0;0;('X001', {'invalidLlh': 'U001'});0;220742000;14.190921304;40.828874282;85370.5;44094.9;4;-18;5;-1;43.3;64.0
0;0;('X001', {'invalidLlh': 'U001'});0;220743000;14.190921296;40.828874305;85374.7;44099.1;-4;5;-3;1;43.5;64.1
0;0;('X001', {'invalidLlh': 'U001'});0;220744000;14.190921318;40.828874304;85383.1;44107.5;18;4;1;-5;43.5;64.2
0;0;('X001', {'invalidLlh': 'U001'});0;220745000;14.190921298;40.828874277;85386.5;44110.9;-2;-23;5;-1;43.5;64.3
0;0;('X001', {'invalidLlh': 'U001'});0;220746000;14.190921224;40.828874247;85357.7;44082.1;24;47;-3;1;43.1;63.6
0;0;('X001', {'invalidLlh': 'U001'});0;220747000;14.190921211;40.828874237;85330.5;44054.9;11;37;5;-1;38.7;57.1
0;0;('X001', {'invalidLlh': 'U001'});0;220748000;14.190921226;40.828874255;85324.0;44048.4;26;-45;0;4;38.4;56.6
0;0;('X001', {'invalidLlh': 'U001'});0;220749000;14.190921258;40.828874276;85325.2;44049.6;-42;-24;2;-4;38.6;56.8
0;0;('X001', {'invalidLlh': 'U001'});0;220750000;14.190921252;40.82887426;85327.3;44051.7;-48;-40;3;-3;39.2;58.3
0;0;('X001', {'invalidLlh': 'U001'});0;220751000;14.190921255;40.828874248;85322.6;44046.9;-45;48;-4;-1;39.3;58.5
0;0;('X001', {'invalidLlh': 'U001'});0;220752000;14.190921267;40.828874268;85324.4;44048.8;-33;-32;4;-2;39.4;58.6
0;0;('X001', {'invalidLlh': 'U001'});0;220753000;14.190921248;40.82887426;85327.8;44052.2;48;-40;-2;2;39.5;58.8
0;0;('X001', {'invalidLlh': 'U001'});0;220754000;14.190921273;40.82887426;85321.2;44045.6;-27;-40;2;-4;38.9;57.4
0;0;('X001', {'invalidLlh': 'U001'});0;220755000;14.190921287;40.828874269;85318.3;44042.7;-13;-31;3;-3;38.9;57.3
0;0;('X001', {'invalidLlh': 'U001'});0;220755523;14.19092124;40.82887429;85314.5;44038.9;40;-10;-5;-1;8597.7;6079.5
0;0;('X001', {'invalidLlh': 'U001'});0;220756000;14.190924882;40.828886421;77770.9;36495.2;-18;21;-1;2;39425.9;46857.8
0;0;('X001', {'invalidLlh': 'U001'});0;220757000;14.190911482;40.828861133;81210.4;39934.7;-18;33;4;-3;11278.2;14225.0
0;0;('X001', {'invalidLlh': 'U001'});0;220758000;14.19091743;40.828877565;77208.5;35932.9;30;-35;-5;-1;8153.200000000001;10918.0
0;0;('X001', {'invalidLlh': 'U001'});0;220759000;14.190922287;40.828884067;76437.9;35162.3;-13;-33;-1;3;6049.200000000001;8248.2
0;0;('X001', {'invalidLlh': 'U001'});0;220760000;14.190922999;40.828886202;77406.1;36130.4;-1;2;1;4;4957.0;6825.3
0;0;('X001', {'invalidLlh': 'U001'});0;220761000;14.19092371;40.82888683;78038.8;36763.2;10;30;-2;2;4288.6;5936.400000000001
0;0;('X001', {'invalidLlh': 'U001'});0;220762000;14.190923222;40.828888574;77635.8;36360.2;22;-26;-2;2;3835.1;5318.400000000001
0;0;('X001', {'invalidLlh': 'U001'});0;220763000;14.190922841;40.828889569;77213.6;35938.0;41;-31;-4;0;3501.3;4859.8
0;0;('X001', {'invalidLlh': 'U001'});0;220764000;14.190922729;40.828890094;76829.4;35553.7;29;-6;4;-3;3240.6;4504.0
0;0;('X001', {'invalidLlh': 'U001'});0;220765000;14.190922806;40.8288903;76484.7;35209.1;6;0;-3;1;3030.1;4217.7
0;0;('X001', {'invalidLlh': 'U001'});0;220766000;14.190922763;40.828890351;76195.6;34919.9;-37;-49;-4;-1;2856.9;3980.6
0;0;('X001', {'invalidLlh': 'U001'});0;220767000;14.190922658;40.828890362;75928.4;34652.8;-42;-38;4;-2;2710.3;3778.8
0;0;('X001', {'invalidLlh': 'U001'});0;220768000;14.190922673;40.828890248;75704.1;34428.5;-27;48;1;5;2584.1;3605.9
0;0;('X001', {'invalidLlh': 'U001'});0;220769000;14.190922722;40.828890016;75495.9;34220.3;22;16;-1;3;2472.4;3453.3
0;0;('X001', {'invalidLlh': 'U001'});0;220770000;14.190922757;40.828889738;75317.1;34041.5;-43;38;1;-5;2374.4;3319.2
0;0;('X001', {'invalidLlh': 'U001'});0;220771000;14.190922923;40.828889327;75161.7;33886.1;23;27;-3;1;2285.7;3199.0
0;0;('X001', {'invalidLlh': 'U001'});0;220772000;14.190923123;40.828888948;75015.4;33739.8;23;48;4;-2;2205.5;3090.6
0;0;('X001', {'invalidLlh': 'U001'});0;220773000;14.190923283;40.828888542;74884.7;33609.1;-17;42;-3;1;2133.3;2993.1
0;0;('X001', {'invalidLlh': 'U001'});0;220774000;14.190923442;40.828888129;74773.5;33497.9;42;29;5;-1;2068.2;2905.2
0;0;('X001', {'invalidLlh': 'U001'});0;220775000;14.190923547;40.828887694;74664.0;33388.4;47;-6;0;4;2008.6;2824.7
0;0;('X001', {'invalidLlh': 'U001'});0;220776000;14.190923607;40.828887315;74552.1;33276.5;7;15;1;5;1953.5;2750.5
0;0;('X001', {'invalidLlh': 'U001'});0;220777000;14.190916643;40.828888251;73681.8;32406.2;43;-49;-2;2;1730.4;2085.0
0;0;('X001', {'invalidLlh': 'U001'});0;220778000;14.190919217;40.828883682;77644.7;36369.1;17;-18;-3;1;824.2;1012.3
0;0;('X001', {'invalidLlh': 'U001'});0;220779000;14.190919984;40.828882032;79241.6;37965.9;-16;32;-4;-1;552.2;698.3
0;0;('X001', {'invalidLlh': 'U001'});0;220780000;14.190920376;40.828879917;80340.5;39064.9;-24;17;-5;-1;374.3;497.6
0;0;('X001', {'invalidLlh': 'U001'});0;220781000;14.190920611;40.828878604;80968.5;39692.9;11;4;-5;-1;291.2;394.1
0;0;('X001', {'invalidLlh': 'U001'});0;220782000;14.190921002;40.828874379;85122.2;43846.6;2;-21;2;-4;85.1;121.5
0;0;('X001', {'invalidLlh': 'U001'});0;220783000;14.190921055;40.828874401;85187.5;43911.9;-45;1;-5;-1;66.4;95.3
0;0;('X001', {'invalidLlh': 'U001'});0;220784000;14.19092107;40.828874392;85214.6;43939.0;-30;-8;-4;0;63.6;88.3
0;0;('X001', {'invalidLlh': 'U001'});0;220785000;14.190921055;40.828874393;85222.3;43946.7;-45;-7;3;-3;62.8;86.6
0;0;('X001', {'invalidLlh': 'U001'});0;220786000;14.190921047;40.828874399;85226.2;43950.5;47;-1;2;-5;62.1;85.9
0;0;('X001', {'invalidLlh': 'U001'});0;220787000;14.190921055;40.828874409;85230.9;43955.2;-45;9;-1;2;61.7;85.5
0;0;('X001', {'invalidLlh': 'U001'});0;220788000;14.190921065;40.828874423;85236.4;43960.8;-35;23;4;-2;61.4;85.1
0;0;('X001', {'invalidLlh': 'U001'});0;220789000;14.190921058;40.828874429;85237.7;43962.1;-42;29;-3;1;61.1;84.8
0;0;('X001', {'invalidLlh': 'U001'});0;220790000;14.19092107;40.828874428;85249.1;43973.5;-30;28;1;-5;61.1;83.7
0;0;('X001', {'invalidLlh': 'U001'});0;220791000;14.190921065;40.828874411;85256.0;43980.4;-35;11;0;4;61.0;83.2
0;0;('X001', {'invalidLlh': 'U001'});0;220792000;14.190921047;40.828874404;85261.7;43986.1;47;4;-3;1;61.0;83.0
0;0;('X001', {'invalidLlh': 'U001'});0;220793000;14.190921043;40.828874407;85266.7;43991.1;43;7;-3;1;61.1;83.0
0;0;('X001', {'invalidLlh': 'U001'});0;220794000;14.190921044;40.828874404;85272.1;43996.5;44;4;1;5;61.3;83.2
0;0;('X001', {'invalidLlh': 'U001'});0;220795000;14.19092111;40.82887441;85269.8;43994.1;10;10;-2;1;60.2;82.9
0;0;('X001', {'invalidLlh': 'U001'});0;220796000;14.190921136;40.828874427;85270.0;43994.4;36;27;0;4;59.8;82.6
0;0;('X001', {'invalidLlh': 'U001'});0;220797000;14.190921107;40.828874402;85270.8;43995.2;7;2;-2;2;59.9;82.7
0;0;('X001', {'invalidLlh': 'U001'});0;220798000;14.190921152;40.828874391;85272.1;43996.4;-48;-9;1;4;59.5;82.3
0;0;('X001', {'invalidLlh': 'U001'});0;220799000;14.190921213;40.828874389;85269.2;43993.5;13;-11;2;-5;58.9;81.7
0;0;('X001', {'invalidLlh': 'U001'});0;220800000;14.190921229;40.828874382;85270.1;43994.4;29;-18;1;4;58.6;81.3
0;0;('X001', {'invalidLlh': 'U001'});0;220801000;14.190921237;40.828874371;85266.5;43990.9;37;-29;5;-1;58.4;81.1
0;0;('X001', {'invalidLlh': 'U001'});0;220802000;14.19092124;40.828874361;85264.3;43988.7;40;-39;3;-3;58.2;80.9
0;0;('X001', {'invalidLlh': 'U001'});0;220803000;14.190921212;40.828874361;85264.0;43988.4;12;-39;0;4;58.1;81.0
0;0;('X001', {'invalidLlh': 'U001'});0;220804000;14.190921231;40.828874365;85261.6;43985.9;31;-35;-4;-1;58.0;81.0
0;0;('X001', {'invalidLlh': 'U001'});0;220805000;14.190921258;40.828874358;85263.0;43987.4;-42;-42;0;4;57.9;80.8
0;0;('X001', {'invalidLlh': 'U001'});0;220806000;14.190921228;40.828874383;85252.1;43976.5;28;-17;1;5;57.6;80.4
0;0;('X001', {'invalidLlh': 'U001'});0;220807000;14.190921195;40.828874389;85242.0;43966.4;-5;-11;0;4;47.7;66.1
0;0;('X001', {'invalidLlh': 'U001'});0;220808000;14.190921192;40.828874398;85245.1;43969.4;-8;-2;1;4;46.5;64.4
0;0;('X001', {'invalidLlh': 'U001'});0;220809000;14.190921226;40.828874393;85239.9;43964.3;26;-7;-1;3;47.4;68.4
0;0;('X001', {'invalidLlh': 'U001'});0;220810000;14.190921245;40.828874386;85233.6;43957.9;45;-14;-4;-1;47.6;69.0
0;0;('X001', {'invalidLlh': 'U001'});0;220811000;14.190921248;40.828874373;85231.3;43955.7;48;-27;3;-3;47.4;69.0
0;0;('X001', {'invalidLlh': 'U001'});0;220812000;14.190921248;40.828874337;85232.4;43956.8;48;37;4;-2;47.3;68.8
0;0;('X001', {'invalidLlh': 'U001'});0;220813000;14.190921274;40.828874323;85228.7;43953.1;-26;23;-3;1;47.5;68.8
0;0;('X001', {'invalidLlh': 'U001'});0;220814000;14.190921269;40.828874358;85230.9;43955.2;-31;-42;-1;2;47.3;69.0
0;0;('X001', {'invalidLlh': 'U001'});0;220815000;14.190921264;40.828874369;85234.7;43959.1;-36;-31;-3;1;47.2;69.0
0;0;('X001', {'invalidLlh': 'U001'});0;220816000;14.190921272;40.828874364;85231.2;43955.6;-28;-36;2;-4;47.4;69.1
0;0;('X001', {'invalidLlh': 'U001'});0;220817000;14.190921267;40.828874359;85226.8;43951.2;-33;-41;-2;2;47.3;69.1
0;0;('X001', {'invalidLlh': 'U001'});0;220818000;14.190921256;40.828874361;85221.9;43946.3;-44;-39;-1;3;47.3;69.0
0;0;('X001', {'invalidLlh': 'U001'});0;220819000;14.190921283;40.828874349;85209.8;43934.2;-17;49;-2;2;44.7;71.8
0;0;('X001', {'invalidLlh': 'U001'});0;220820000;14.190921297;40.828874331;85208.3;43932.7;-3;31;3;-3;44.4;72.1
0;0;('X001', {'invalidLlh': 'U001'});0;220821000;14.190921312;40.828874335;85206.7;43931.0;12;35;-3;0;47.1;72.6
0;0;('X001', {'invalidLlh': 'U001'});0;220822000;14.190921343;40.828874346;85205.6;43930.0;43;46;-4;0;47.6;72.8
0;0;('X001', {'invalidLlh': 'U001'});0;220823000;14.190921341;40.82887432;85202.5;43926.9;41;20;5;-1;47.8;73.0
0;0;('X001', {'invalidLlh': 'U001'});0;220824000;14.190921382;40.828874291;85201.6;43926.0;-18;-9;-4;0;46.9;68.7
0;0;('X001', {'invalidLlh': 'U001'});0;220825000;14.190921388;40.828874252;85204.0;43928.4;-12;-48;0;4;46.7;68.0
0;0;('X001', {'invalidLlh': 'U001'});0;220826000;14.190921392;40.828874283;85201.4;43925.8;-8;-17;4;-2;45.4;63.5
0;0;('X001', {'invalidLlh': 'U001'});0;220827000;14.190921415;40.828874317;85200.8;43925.2;15;17;-2;2;45.2;62.8
0;0;('X001', {'invalidLlh': 'U001'});0;220828000;14.19092143;40.828874316;85204.3;43928.6;30;16;3;-4;45.1;62.8
0;0;('X001', {'invalidLlh': 'U001'});0;220829000;14.190921432;40.828874309;85209.5;43933.9;32;9;-5;-1;45.1;62.6
0;0;('X001', {'invalidLlh': 'U001'});0;220830000;14.190921435;40.828874292;85210.1;43934.5;35;-8;1;-5;45.2;62.6
0;0;('X001', {'invalidLlh': 'U001'});0;220831000;14.190921442;40.828874265;85209.6;43934.0;42;-35;-4;0;45.2;62.6
0;0;('X001', {'invalidLlh': 'U001'});0;220832000;14.190921424;40.828874279;85211.4;43935.8;24;-21;4;-2;45.2;62.4
0;0;('X001', {'invalidLlh': 'U001'});0;220833000;14.190921436;40.828874294;85211.2;43935.6;36;-6;2;-4;45.2;62.6
0;0;('X001', {'invalidLlh': 'U001'});0;220834000;14.190921456;40.8288743;85215.4;43939.8;-44;0;4;-2;45.4;62.7
0;0;('X001', {'invalidLlh': 'U001'});0;220835000;14.190921457;40.828874266;85223.1;43947.4;-43;-34;1;4;45.4;62.8
0;0;('X001', {'invalidLlh': 'U001'});0;220836000;14.190921474;40.828874217;85228.5;43952.8;-26;17;5;-2;46.7;67.1
0;0;('X001', {'invalidLlh': 'U001'});0;220837000;14.190921285;40.828874313;85224.1;43948.5;-15;13;1;5;41.6;60.3
0;0;('X001', {'invalidLlh': 'U001'});0;220838000;14.190921249;40.828874362;85215.9;43940.3;49;-38;-1;3;41.2;59.6
0;0;('X001', {'invalidLlh': 'U001'});0;220839000;14.190921256;40.828874401;85215.7;43940.0;-44;1;-3;0;40.8;59.0
0;0;('X001', {'invalidLlh': 'U001'});0;220840000;14.190921258;40.828874398;85214.3;43938.7;-42;-2;3;-3;40.7;59.0
0;0;('X001', {'invalidLlh': 'U001'});0;220841000;14.190921277;40.828874372;85214.8;43939.2;-23;-28;-2;2;40.7;59.1
0;0;('X001', {'invalidLlh': 'U001'});0;220842000;14.190921259;40.828874346;85214.8;43939.2;-41;46;-2;2;40.8;59.2
0;0;('X001', {'invalidLlh': 'U001'});0;220843000;14.190921292;40.828874319;85217.6;43942.0;-8;19;-4;0;40.8;59.3
0;0;('X001', {'invalidLlh': 'U001'});0;220844000;14.190921311;40.828874341;85209.5;43933.9;11;41;5;-1;40.4;58.7
0;0;('X001', {'invalidLlh': 'U001'});0;220845000;14.190921328;40.82887434;85209.8;43934.1;28;40;-2;1;40.3;58.5
0;0;('X001', {'invalidLlh': 'U001'});0;220845499;14.190921357;40.828874353;85214.8;43939.1;-43;-47;-2;1;8205.800000000001;5802.400000000001
0;0;('X001', {'invalidLlh': 'U001'});0;220846000;14.190935126;40.828851329;86202.2;44926.6;26;29;2;-4;48472.9;69214.90000000001
0;0;('X001', {'invalidLlh': 'U001'});0;220847000;14.190952034;40.828834431;88967.0;47691.5;34;31;0;5;11901.2;16054.800000000001
0;0;('X001', {'invalidLlh': 'U001'});0;220848000;14.190946841;40.828845343;86026.3;44750.7;41;43;3;-3;7873.5;11218.7
