Timestamp;Longitude;Latitude;Height
221181000;14.190914913;40.828877135;85568.7
221182000;14.190915017;40.828877082;85547.3
221183000;14.190915085;40.828877029;85519.4
221184000;14.190915144;40.828876962;85488.5
221185000;14.190915201;40.828876893;85462.4
221186000;14.190915253;40.828876802;85437.7
221187000;14.190915323;40.828876671;85412.3
221188000;14.190915359;40.828876489;85384.1
221189000;14.190915368;40.828876261;85328.4
221190000;14.190915367;40.828876088;85280.5
221191000;14.190915351;40.828875971;85230.6
221192000;14.190915341;40.82887588;85188.2
221193000;14.190915362;40.828875772;85157.0
221194000;14.190915366;40.828875619;85123.2
221195000;14.190915356;40.828875433;85086.3
221196000;14.190915264;40.828875344;85041.2
221197000;14.190915287;40.828875324;85053.7
221198000;14.190915369;40.828875352;85100.0
221199000;14.19091545;40.82887536;85146.2
221200000;14.190915517;40.828875381;85187.6
221201000;14.190915616;40.828875419;85229.9
221202000;14.190915704;40.828875457;85266.0
221203000;14.190915764;40.828875462;85290.5
221204000;14.190915837;40.828875489;85307.0
221205000;14.190915884;40.828875545;85321.1
221206000;14.190915934;40.8288756;85333.1
221207000;14.190915976;40.828875633;85342.4
221208000;14.190915995;40.828875642;85342.3
221209000;14.190916015;40.82887563;85338.7
221210000;14.190916053;40.828875563;85333.5
221211000;14.190916102;40.828875512;85327.2
221212000;14.190916134;40.828875457;85327.8
221213000;14.190916157;40.828875358;85325.6
221214000;14.190916196;40.828875246;85316.4
221215000;14.190916186;40.828875148;85293.7
221216000;14.19091618;40.828875086;85270.0
221217000;14.190916159;40.82887504;85248.1
221218000;14.190916163;40.828875015;85226.0
221219000;14.190916138;40.828874978;85204.1
221220000;14.190916154;40.828875022;85174.1
221221000;14.190916181;40.82887507;85139.3
221222000;14.190916196;40.828875145;85106.3
221223000;14.190916232;40.828875227;85082.0
221224000;14.190916271;40.828875344;85062.1
221225000;14.190916318;40.828875449;85043.2
221226000;14.190916379;40.82887548;85021.3
221227000;14.190916323;40.828875577;85021.4
221228000;14.190916323;40.82887566;85055.1
221229000;14.190916376;40.828875743;85095.3
221230000;14.190916447;40.828875827;85143.9
221231000;14.190916539;40.828875909;85190.4
221232000;14.190916605;40.828875978;85227.0
221233000;14.190916691;40.828876031;85261.8
221234000;14.190916752;40.828876069;85288.2
221235000;14.190916797;40.828876072;85301.1
221236000;14.190916845;40.828876072;85314.5
221237000;14.19091691;40.828876072;85326.2
221238000;14.190916995;40.828876064;85333.7
221239000;14.19091708;40.828876051;85335.4
221240000;14.190917127;40.828876009;85336.4
221241000;14.190917155;40.828875967;85331.3
221242000;14.190917192;40.828875921;85322.9
221243000;14.190917228;40.82887588;85317.2
221244000;14.190917262;40.828875813;85305.5
221245000;14.190917308;40.828875756;85293.5
221246000;14.190917342;40.828875709;85280.3
221247000;14.190917358;40.828875679;85271.6
221248000;14.19091738;40.828875645;85256.9
221249000;14.190917399;40.828875563;85241.5
221250000;14.190917401;40.828875513;85226.8
221251000;14.190917454;40.828875484;85211.1
221252000;14.190917482;40.828875439;85198.0
221253000;14.19091751;40.828875412;85184.9
221254000;14.190917525;40.828875376;85167.4
221255000;14.19091754;40.828875283;85148.0
221256000;14.190917576;40.828875228;85133.0
221257000;14.190917595;40.828875192;85119.2
221258000;14.190917593;40.828875261;85126.3
221259000;14.19091762;40.82887529;85145.0
221260000;14.190917654;40.828875305;85168.4
221261000;14.19091768;40.828875301;85185.6
221262000;14.190917715;40.828875277;85206.4
221263000;14.190917769;40.828875234;85227.5
221264000;14.190917795;40.828875202;85241.8
221265000;14.190917796;40.828875113;85257.4
221266000;14.190917786;40.828874994;85273.8
221267000;14.190917794;40.828874859;85288.1
221268000;14.1909178;40.828874704;85306.7
221269000;14.190917788;40.828874574;85308.8
221270000;14.190917797;40.828874477;85313.9
221271000;14.190917819;40.8288744;85321.1
221272000;14.190917841;40.828874331;85324.0
221273000;14.190917855;40.828874199;85326.5
221274000;14.190917876;40.828874082;85311.0
221275000;14.190917897;40.828874011;85302.3
221276000;14.190917943;40.828873924;85299.7
221277000;14.190917962;40.828873856;85302.2
221278000;14.190917989;40.828873779;85301.0
221279000;14.190917995;40.828873706;85297.6
221280000;14.190917984;40.828873666;85288.3
221281000;14.190917996;40.828873597;85281.9
221282000;14.190917987;40.828873494;85275.0
221283000;14.190917964;40.828873414;85269.4
221284000;14.190917956;40.82887334;85267.6
221285000;14.190917949;40.8288733;85264.0
221286000;14.190917946;40.828873241;85258.7
221287000;14.190917944;40.828873172;85249.3
221288000;14.19091786;40.828873266;85248.4
221289000;14.190917833;40.82887335;85261.7
221290000;14.190917854;40.828873453;85281.4
221291000;14.190917889;40.828873529;85299.4
221292000;14.190917917;40.828873578;85315.5
221293000;14.190917931;40.828873599;85327.0
221294000;14.190917926;40.828873582;85330.5
221295000;14.190917941;40.828873585;85334.0
221296000;14.190917943;40.828873622;85344.2
221297000;14.190917976;40.828873642;85354.0
221298000;14.190917977;40.828873653;85363.7
221299000;14.190917999;40.828873681;85374.1
221300000;14.190918017;40.828873711;85369.3
221301000;14.190918005;40.82887373;85364.2
221302000;14.190918014;40.828873779;85365.8
221303000;14.190918044;40.828873798;85369.8
221304000;14.190918057;40.828873798;85369.9
221305000;14.190918069;40.828873802;85353.6
221306000;14.190918076;40.828873821;85336.1
221306634;14.190918047;40.828873819;85329.2
221307000;14.190918047;40.828873819;85329.2
221307500;14.190870563;40.828882074;77481.4
221308000;14.19090224;40.828873739;85258.8
221309000;14.190912482;40.828856485;82945.1
221310000;14.190914015;40.828862802;80445.4
221311000;14.190918323;40.828865144;80157.6
221312000;14.190921599;40.828867537;79932.2
221313000;14.19092363;40.828867811;78862.6
221314000;14.190925022;40.828868492;78072.8
221315000;14.190925845;40.828869146;77542.2
221316000;14.190926583;40.82886971;77134.4
221317000;14.190922461;40.828883166;80156.2
221318000;14.190923373;40.828877856;82498.0
221319000;14.190923434;40.828877331;83510.9
221320000;14.19092292;40.828876337;83963.6
221321000;14.190922633;40.828875889;84156.7
221322000;14.190922477;40.828875536;84223.7
221323000;14.190922353;40.828875249;84259.5
221324000;14.190922176;40.82887504;84263.4
221325000;14.190921958;40.828874779;84247.9
221326000;14.190921751;40.828874509;84226.7
221327000;14.190921512;40.828874277;84198.5
221328000;14.190921243;40.828874016;84144.5
221329000;14.190920987;40.828873761;84094.7
221330000;14.190920703;40.8288736;84045.3
221331000;14.190920431;40.828873297;83971.5
221332000;14.190920194;40.828873071;83892.4
221333000;14.190919954;40.82887283;83812.0
221334000;14.190919776;40.828872544;83726.7
221335000;14.190919685;40.828872238;83641.7
221336000;14.190919578;40.828871916;83557.7
221337000;14.190919448;40.828871544;83444.5
221338000;14.190919356;40.828871152;83330.8
221339000;14.19091925;40.828870726;83211.1
221340000;14.190919119;40.82887021;83065.7
221341000;14.190918991;40.828869721;82912.9
221342000;14.190918912;40.828869275;82772.4
221343000;14.190918846;40.828868851;82645.5
221344000;14.190918773;40.828868438;82517.1
221345000;14.190918746;40.828868024;82395.7
221346000;14.190918683;40.828867709;82275.4
221347000;14.190918659;40.828867784;82207.0
221348000;14.19091866;40.828868122;82194.4
221349000;14.190918695;40.828868568;82202.0
221350000;14.190918729;40.828869148;82228.5
221351000;14.190918792;40.82886976;82245.4
221352000;14.190918866;40.828870354;82263.7
221353000;14.190918948;40.828870927;82286.4
221354000;14.190919048;40.828871421;82317.8
221355000;14.190919087;40.828871934;82352.5
221356000;14.190919127;40.828872398;82386.9
221357000;14.190919184;40.828872775;82418.9
221358000;14.190919227;40.828873102;82439.8
221359000;14.190919318;40.828873391;82461.1
221360000;14.190919403;40.828873511;82486.4
221361000;14.190919472;40.828873485;82516.5
221362000;14.190919506;40.828873381;82538.7
221363000;14.190919534;40.828873235;82559.1
221364000;14.19091957;40.82887312;82572.4
221365000;14.190919598;40.828873068;82589.3
221366000;14.190919653;40.828873034;82606.8
221367000;14.190919712;40.828872969;82616.9
221368000;14.190919748;40.82887285;82626.8
221369000;14.190919784;40.828872697;82635.6
221370000;14.190919769;40.82887254;82632.8
221371000;14.190919752;40.828872404;82625.1
221372000;14.190919763;40.828872283;82611.8
221373000;14.190919813;40.82887212;82592.9
221374000;14.190919864;40.82887192;82566.3
221375000;14.190919867;40.828871697;82531.1
221376000;14.190919889;40.828871493;82484.4
221377000;14.190919874;40.828871584;82527.1
221378000;14.190919876;40.828871766;82613.0
221379000;14.190919942;40.828871976;82712.2
221380000;14.190920021;40.828872153;82802.8
221381000;14.190920066;40.828872315;82880.0
221382000;14.190920102;40.828872452;82942.7
221383000;14.190920167;40.828872535;83002.4
221384000;14.190920241;40.82887262;83058.7
221385000;14.190920291;40.828872695;83112.7
221386000;14.190920361;40.828872826;83181.7
221387000;14.190920412;40.828872918;83249.0
221388000;14.190920452;40.828872985;83311.1
221389000;14.190920541;40.828872994;83369.8
221390000;14.190920605;40.828872962;83420.4
221391000;14.190920633;40.828872956;83457.9
221392000;14.190920644;40.828872983;83492.8
221393000;14.190920656;40.82887302;83522.8
221394000;14.190920664;40.828873044;83548.1
221395000;14.190920677;40.828873091;83573.5
221396000;14.190920681;40.828873158;83597.8
221397000;14.190920674;40.828873217;83619.1
221398000;14.190920647;40.82887329;83637.4
221399000;14.1909206;40.828873337;83659.9
221400000;14.190920606;40.828873339;83688.6
221401000;14.190920609;40.828873342;83722.9
221402000;14.190920619;40.828873362;83748.2
221403000;14.190920621;40.828873359;83770.4
221404000;14.190920609;40.828873367;83788.4
221405000;14.190920578;40.828873387;83807.0
221406000;14.190920577;40.828873384;83827.6
221407000;14.190920608;40.828873379;83846.1
221408000;14.190920596;40.828873545;83894.6
221409000;14.190920598;40.828873677;83953.9
221410000;14.190920605;40.828873824;84004.3
221411000;14.190920619;40.828873953;84044.0
221412000;14.190920618;40.828874082;84074.5
221413000;14.190920619;40.828874215;84102.9
221414000;14.190920613;40.8288743;84127.7
221415000;14.190920626;40.828874399;84176.7
221416000;14.190920653;40.828874484;84240.0
221417000;14.19092068;40.828874523;84297.6
221418000;14.190920719;40.828874563;84344.6
221419000;14.190920751;40.828874542;84378.0
221420000;14.190920772;40.828874508;84406.6
221421000;14.190920768;40.828874429;84433.3
221422000;14.190920751;40.828874349;84447.1
221423000;14.190920754;40.828874245;84457.7
221424000;14.190920759;40.828874139;84461.8
221425000;14.190920779;40.828874052;84463.6
221426000;14.190920785;40.828874001;84462.2
221427000;14.190920762;40.828873947;84458.0
221428000;14.190920782;40.82887391;84456.9
221429000;14.190920749;40.828873835;84440.8
221430000;14.190920732;40.828873789;84438.1
221431000;14.190920737;40.828873738;84432.5
221432000;14.190920712;40.828873676;84422.5
221433000;14.190920693;40.828873625;84415.4
221434000;14.190920691;40.828873562;84408.5
221435000;14.190920703;40.828873497;84407.2
221436000;14.190920716;40.828873421;84400.5
221437000;14.190920724;40.828873369;84388.2
221438000;14.190920662;40.828873666;84459.2
221439000;14.190920667;40.828873965;84554.9
